tenderid,tenderrefno,title,description,groupid,procurement_amount_pacamt,tendercurrency,bidcurrency,createdate_iso,updatedate_iso,publishdate_iso,issuing_authority_name,issuing_authority_designation,issuing_organization_name,issuing_organization_code,issuing_address,issuing_email,issuing_contact_no,approving_authority_name,approving_authority_designation,approving_organization_name,approving_organization_code,emd_amount,tender_fee_amount,tender_processing_fee_amount
21238,02/BCD/HAJIPUR/2022-23,Construction of 100 Baded Boy's Hostel I.T.I. Hajipur Dist. Vaishali for the Year 2022-23,Construction of 100 Baded Boy's Hostel I.T.I. Hajipur Dist. Vaishali for the Year 2022-23,2462,52473038.0,INR,INR,2022-04-25T09:15:32.949000+00:00,2022-05-31T06:53:43+00:00,2022-04-25T10:04:59+00:00,"Executive Engineer, BUILDING DIVISION VAISHALI, HAJIPUR",EE,"Vaishali  Building  Division,  Hajipur","EE, Vaishali  Building  Division,  Hajipur","Executive  Engineer, Vaishali  Building  Division,  Hajipur",ee.hajipur1.bcd@gmail.com,9835063283,"Superintending Engineer, Building Circle Muzaffarpur",SE,Building Circle Muzaffarpur,"SE, Building Circle Muzaffarpur",1050000,10000,5900
21255,01/RCD GAYA/2022-23,"E-Auction of Scrapes which is kept in Godown of RCD, Road Division No-1, Gaya released after dismantling of Falgu River Bridge","E-Auction of Scrapes which is kept in Godown of RCD, Road Division No-1, Gaya released after dismantling of Falgu River Bridge",2602,9550000.0,INR,INR,2022-04-25T11:27:46.186000+00:00,2022-07-25T12:13:08.833000+00:00,2022-04-25T11:48:08+00:00,SHASHI BHUSHAN SINGH,EE,ROAD DIVISION GAYA,"RD, GAYA","RCD, ROAD DIVISION GAYA",eercdgaya@gmail.com,9470001282,"SUPERINTENDING ENGINEER, ROAD CIRCLE MAGADH GAYA",SE,ROAD CIRCLE MAGADH GAYA,"RDN, MGD GAY",4000000,10000,3540
21275,02/BCD/ARARIA/2022-23,Renovation of Drain at mandal Kara Araria 2022-23,Renovation of Drain at mandal Kara Araria 2022-23,2462,2568076.0,INR,INR,2022-04-25T15:35:34.769000+00:00,2022-11-18T09:22:59+00:00,2022-04-25T15:53:17+00:00,"Executive Engineer, Araria",EE,Araria Division,"EE, Araria Division","Executive Engineer, Araria Division ,  BUILDING CONSTRUCTION DEPARTMENT, Araria , Bihar",ee.araria.bcd@gmail.com,9661696981,"Superintending Engineer, Purnea Circle",SE,Purnea Circle,"SE, Purnea Circle",51400,5000,590
21276,NIT-01/2022-23 Ekma Bazar,"??? ?????? ???? ?????  ??????????????? ??? ?????, ?????? ??? ??? ?????? ?? ???-??-??? ???? ??? ???? ???? ?? ????, ??????? ????, ????-???? ????? ??? ????? ?? ????? ??? ?? ?????? ?? ??????","??? ?????? ???? ?????  ??????????????? ??? ?????, ?????? ??? ??? ?????? ?? ???-??-??? ???? ??? ???? ???? ?? ????, ??????? ????, ????-???? ????? ??? ????? ?? ????? ??? ?? ?????? ?? ??????",2463,0.0,INR,INR,2022-04-25T16:39:00.479000+00:00,2022-08-05T04:44:27+00:00,2022-04-25T17:12:23+00:00,"EXECUTIVE OFFICER, (EKMA BAZAR)",EO,NAGAR PANCHAYAT EKMA BAZAR,NPEBS,BLOCK CAMPUS EKMA  SARAN 841208,aninou007@gmail.com,7011092006,"EXECUTIVE OFFICER, (EKMA BAZAR)",EO,NAGAR PANCHAYAT EKMA BAZAR,NPEBS,200000,5000,590
21277,NIT-01/2022-23 Manjhi,"??? ?????? ????? ??????????????? ??? ?????, ?????? ??? ??? ?????? ?? ???-??-??? ???? ??? ???? ???? ?? ????, ??????? ????, ????-???? ????? ??? ????? ?? ????? ??? ?? ?????? ?? ??????","??? ?????? ????? ??????????????? ??? ?????, ?????? ??? ??? ?????? ?? ???-??-??? ???? ??? ???? ???? ?? ????, ??????? ????, ????-???? ????? ??? ????? ?? ????? ??? ?? ?????? ?? ??????",2463,0.0,INR,INR,2022-04-25T17:39:22.915000+00:00,2022-10-19T03:43:00+00:00,2022-04-25T17:56:28+00:00,"Executive Officer, Manjhi",EO,"Executive Officer, Manjhi",EO MANJHI,Block Campus Manjhi,aninou007@gmail.com,7011092006,"Executive Officer, Manjhi",EO,"Executive Officer, Manjhi",EO MANJHI,200000,5000,590
21293,BSMCL/01/2022-23 /JAMUI/CLUSTER-24,EC Approved Sand Ghat ofJAMUI (CLUSTER-24) JALJOGA  :( MINEABLE QUANTITY- 9446037.5 CFT),EC Approved Sand Ghat ofJAMUI (CLUSTER-24) JALJOGA  :( MINEABLE QUANTITY- 9446037.5 CFT),2598,13573451.0,INR,INR,2022-04-26T06:37:12.385000+00:00,2022-05-06T12:40:06.410000+00:00,2022-04-26T13:32:55+00:00,Ghanshyam Jha,"M.D.O, Muzaffarpur",Bihar State Mining Corporation Ltd.,N/A,"Vikash Bhawan (New Secretariat),  Bailey, Road, Patna- 800015",bih.minescorp@gmail.com,9113700631,Ghanshyam Jha,"M.D.O, Muzaffarpur",Bihar State Mining Corporation Ltd.,N/A,3393363,29500,3540
21302,MDUSS/GAYA/ENGG/1044,Procurement of 1000 nos of SS304 Milk Can of Capacity 40 Ltr as per Technical Specification,Procurement of 1000 nos of SS304 Milk Can of Capacity 40 Ltr as per Technical Specification,2499,4200000.0,INR,INR,2022-04-26T06:54:47.856000+00:00,2023-05-19T11:04:16+00:00,2022-04-26T11:46:52+00:00,Sri Prakash,Civil Engineer,MDUSSL,MDUSSL-IE,Katari Hill Road Gaya,sripraksh989.sp@gmail.com,9264492809,Sri Prakash,Civil Engineer,MDUSSL,MDUSSL-IE,84000,5000,590
21317,BSMCL-01/2022-23/BETTIAH/CLUSTER- 01,"EC Approved Sandghats of Bettiah  (Cluster- 01)
Bhairoganj Bholapur Ghat & Bhairoganj Ghat (MINEABLE QUANTITY -228410 CFT)","EC Approved Sandghats of Bettiah  (Cluster- 01)
Bhairoganj Bholapur Ghat & Bhairoganj Ghat (MINEABLE QUANTITY -228410 CFT)",2598,7300000.0,INR,INR,2022-04-26T07:34:11.387000+00:00,2022-05-06T14:28:35.228000+00:00,2022-04-26T16:54:34+00:00,AKHLAK HUSSAIN,MDO,Bihar State Mining Corporation Ltd,BSMCL,"VIKASH BHAWAN, PATNA",bih.minescorp@gmail.com,9973788610,AKHLAK HUSSAIN,MDO,Bihar State Mining Corporation Ltd,BSMCL,1825000,29500,3540
21320,BSMCL-01/2022-23/BETTIAH/CLUSTER- 02,"EC Approved Sandghats of Bettiah  (Cluster- 02)
Bairia Ghat & Belwa Bahuari Ghat (MINEABLE QUANTITY -171816.3 CFT)","EC Approved Sandghats of Bettiah  (Cluster- 02)
Bairia Ghat & Belwa Bahuari Ghat (MINEABLE QUANTITY -171816.3 CFT)",2598,6782356.0,INR,INR,2022-04-26T07:45:20.367000+00:00,2022-05-06T14:32:43.057000+00:00,2022-04-26T16:55:24+00:00,AKHLAK HUSSAIN,MDO,Bihar State Mining Corporation Ltd,BSMCL,"VIKASH BHAWAN, PATNA",bih.minescorp@gmail.com,9973788610,AKHLAK HUSSAIN,MDO,Bihar State Mining Corporation Ltd,BSMCL,1695589,29500,590
21321,BSMCL-01/2022-23/BETTIAH/CLUSTER- 03,"EC Approved Sandghats of Bettiah  (Cluster- 03)
Inarwa & Bhangaha Ghat (MINEABLE QUANTITY -69077.5CFT)","EC Approved Sandghats of Bettiah  (Cluster- 03)
Inarwa & Bhangaha Ghat (MINEABLE QUANTITY -69077.5CFT)",2598,4009679.0,INR,INR,2022-04-26T07:49:34.068000+00:00,2022-05-06T14:36:17.750000+00:00,2022-04-26T16:56:17+00:00,AKHLAK HUSSAIN,MDO,Bihar State Mining Corporation Ltd,BSMCL,"VIKASH BHAWAN, PATNA",bih.minescorp@gmail.com,9973788610,AKHLAK HUSSAIN,MDO,Bihar State Mining Corporation Ltd,BSMCL,1002420,29500,590
21387,01/BSBCCL/2022-23,Additional work in 10 court building saharsa Dis - Saharsa,Additional work in 10 court building saharsa Dis - Saharsa,2462,25160774.0,INR,INR,2022-04-26T11:23:36.728000+00:00,2022-07-07T10:31:12+00:00,2022-04-26T11:41:50+00:00,DGM BSBCCL SAHARSA,DEPUTY GENERAL MANAGER SAHARSA,BSBCCL,BSBCCL SAHARSA,"BSBCCL, Hospital Road, Sastri Nagar, Patna 800023",dgmsaharsa.bsbccl@gmail.com,9534600085,SANTOSH KUMAR,chief general manager,BSBCCL,BSBCCL PATNA,504000,10000,3540
21388,BSMCL/01/2022-23 /ROHTAS/CLUSTER-10,EC Approved Sand Ghat of ROHTAS (Cluster-10)  PARUAHARA GHAT 2  :( MINEABLE QUANTITY- 8135424CFT),EC Approved Sand Ghat of ROHTAS (Cluster-10)  PARUAHARA GHAT 2  :( MINEABLE QUANTITY- 8135424CFT),2598,70389875.0,INR,INR,2022-04-26T11:25:45.682000+00:00,2022-05-06T13:01:51+00:00,2022-04-26T14:40:59+00:00,Ghanshyam Jha,"M.D.O, Muzaffarpur",Bihar State Mining Corporation Ltd.,N/A,"Vikash Bhawan (New Secretariat),  Bailey, Road, Patna- 800015",bih.minescorp@gmail.com,9113700631,Ghanshyam Jha,"M.D.O, Muzaffarpur",Bihar State Mining Corporation Ltd.,N/A,17597469,29500,5900
21389,Retender_RCD/Benipur/03/2021-22,"Widening & Strengthening of Jariso chowk (SH-88) to Bharat Chowk (SH-56) Bypass road (via. Dakhram - Pauri - Mushahari - Dipa - Barmajha Pokhar ? Pohaddi) in km 0.00 to 5.550 for the year 2021-22 under RCD Road Division, Benipur","Widening & Strengthening of Jariso chowk (SH-88) to Bharat Chowk (SH-56) Bypass road (via. Dakhram - Pauri - Mushahari - Dipa - Barmajha Pokhar ? Pohaddi) in km 0.00 to 5.550 for the year 2021-22 under RCD Road Division, Benipur",2462,201734138.0,INR,INR,2022-04-26T11:27:17.897000+00:00,2022-05-06T10:52:16+00:00,2022-04-26T13:25:04+00:00,Uday Kumar Das,Executive Engineer,"Road Division Benipur, Road Construction Department",ROA001,"Road Construction Department, Road Division, Benipur, Darbhanga",eercdbnpr@gmail.com,9470001333,Er. Kumud Kumar Singh,Superintending Engineer,Road Circle Darbhanga,ROA028,3017400,10000,5900
21396,02/BSBCCL/2022-23 GR01,PROPOSED CONSTRUCTION OF ADDITIONAL WORK IN 24TH COURT BUILDING GOPALGANJ IN DISTT- GOPALGANJ,PROPOSED CONSTRUCTION OF ADDITIONAL WORK IN 24TH COURT BUILDING GOPALGANJ IN DISTT- GOPALGANJ,2462,7012453.0,INR,INR,2022-04-26T11:45:21.004000+00:00,2022-10-14T08:27:50+00:00,2022-04-26T11:54:32+00:00,DGM BSBCCL SARAN,DEPUTY GENERAL MANAGER SARAN,BSBCCL,BSBCCL NORTH,"BSBCCL, Hospital Road, Sastri Nagar, Patna 800023",dgmsaran.bsbccl@gmail.com,7763961151,SANTOSH KUMAR,chief general manager,BSBCCL,BSBCCL PATNA,141000,10000,3540
21401,02/BSBCCL/2022-23 GR3,"RENOVATION WORK OF 520 BEDED O.B.C GIRLS RESIDENTIAL SCHOOL MOKAR SASARAM,DIST:-ROHTAS,BIHAR","RENOVATION WORK OF 520 BEDED O.B.C GIRLS RESIDENTIAL SCHOOL MOKAR SASARAM,DIST:-ROHTAS,BIHAR",2462,12685328.0,INR,INR,2022-04-26T12:07:56.237000+00:00,2022-10-07T10:49:58+00:00,2022-04-26T12:13:14+00:00,DGM BSBCCL PATNA,DEPUTY GENERAL MANAGER PATNA,BSBCCL SOUTH,BSBCCL PATNA,"BSBCCL, Hospital Road, Sastri Nagar, Patna 800023",dgmpatna1.bsbccl@gmail.com,8709854295,SANTOSH KUMAR,chief general manager,BSBCCL,BSBCCL PATNA,254000,10000,3540
21429,NIT-02/2022-232927642 GR-02,"BOQ for  construction  of  150mm  x  100mm  x 150m  Deep  High Yeild Tubewell,,distribution,connection In Ward No-12, hanshrajpur  at ekma nagar panchayat saran.","BOQ for  construction  of  150mm  x  100mm  x 150m  Deep  High Yeild Tubewell,,distribution,connection In Ward No-12, hanshrajpur  at ekma nagar panchayat saran.",2462,2356471.0,INR,INR,2022-04-26T14:31:36.639000+00:00,2022-05-18T09:56:10+00:00,2022-04-26T14:44:48+00:00,"EXECUTIVE OFFICER, (EKMA BAZAR)",EO,NAGAR PANCHAYAT EKMA BAZAR,NPEBS,BLOCK CAMPUS EKMA  SARAN 841208,aninou007@gmail.com,7011092006,"EXECUTIVE OFFICER, (EKMA BAZAR)",EO,NAGAR PANCHAYAT EKMA BAZAR,NPEBS,47200,5000,590
21430,NIT-02/2022-23 gr no-03,"BOQ for  construction  of  150mm  x  100mm  x 150m  Deep  High Yeild Tubewel ,connection, distribution, boring In Ward No-10 balua par.","BOQ for  construction  of  150mm  x  100mm  x 150m  Deep  High Yeild Tubewel ,connection, distribution, boring In Ward No-10 balua par.",2462,1066791.0,INR,INR,2022-04-26T14:46:14.977000+00:00,2022-05-18T09:55:48+00:00,2022-04-26T14:55:53+00:00,"EXECUTIVE OFFICER, (EKMA BAZAR)",EO,NAGAR PANCHAYAT EKMA BAZAR,NPEBS,BLOCK CAMPUS EKMA  SARAN 841208,aninou007@gmail.com,7011092006,"EXECUTIVE OFFICER, (EKMA BAZAR)",EO,NAGAR PANCHAYAT EKMA BAZAR,NPEBS,21400,2500,590
21433,NIT-1-2022/2023_Group-01 JEHANABAD,"Construction of Sustainable Tube-Wells 22-23 (With IM-II Hand Pumps) 31 Nos. 125 mm X 40 mm dia. X 61 m, 14 Nos. 125 mm dia. X 45 m deep GPT with P.C.C. Platform & drain and Soak Pit with defect & liability period of Twelve months  in place of old defunct / Ordinary HP in the water scarce areas for the year 2022-23 under jurisdiction of P.H. Division Jehanabad  in District of Jehanabad.","Construction of Sustainable Tube-Wells 22-23 (With IM-II Hand Pumps) 31 Nos. 125 mm X 40 mm dia. X 61 m, 14 Nos. 125 mm dia. X 45 m deep GPT with P.C.C. Platform & drain and Soak Pit with defect & liability period of Twelve months  in place of old defunct / Ordinary HP in the water scarce areas for the year 2022-23 under jurisdiction of P.H. Division Jehanabad  in District of Jehanabad.",2462,3302600.0,INR,INR,2022-04-26T15:20:30.273000+00:00,2022-06-24T11:57:44+00:00,2022-04-26T15:40:28+00:00,Chandra bhusha,EE,PHED ARWAN,PHED ARWAL,PHED ARWAL,arwalphed@yahoo.in,8544428569,SE(MD MANZOOR NASEER),SE,PHE CIRCLE GAYA,PHED,67000,5000,590
21434,BSMCL-01/2022-23/BANKA/CLUSTER-  01,"EC Approved Sandghats of Banka  (Cluster-01)
Pair ghat, Sabalpur ghat, Sabalpur ghat, Panjwara road near kachmachiya & Sarba ghat,   (MINEABLE QUANTITY  - 3688337.5 CFT)","EC Approved Sandghats of Banka  (Cluster-01)
Pair ghat, Sabalpur ghat, Sabalpur ghat, Panjwara road near kachmachiya & Sarba ghat,   (MINEABLE QUANTITY  - 3688337.5 CFT)",2598,41021142.0,INR,INR,2022-04-26T15:21:12.054000+00:00,2022-05-06T14:21:22.006000+00:00,2022-04-26T17:08:17+00:00,AKHLAK HUSSAIN,MDO,Bihar State Mining Corporation Ltd,BSMCL,"VIKASH BHAWAN, PATNA",bih.minescorp@gmail.com,9973788610,AKHLAK HUSSAIN,MDO,Bihar State Mining Corporation Ltd,BSMCL,10255286,29500,5900
21435,NIT-02/2022-23 gr no-05,"boq for boring ,pipe distrubution, connection in w.no-04 at ekma np saran","boq for boring ,pipe distrubution, connection in w.no-04 at ekma np saran",2462,2380082.0,INR,INR,2022-04-26T15:27:20.677000+00:00,2022-05-18T09:55:29+00:00,2022-04-26T15:34:31+00:00,"EXECUTIVE OFFICER, (EKMA BAZAR)",EO,NAGAR PANCHAYAT EKMA BAZAR,NPEBS,BLOCK CAMPUS EKMA  SARAN 841208,aninou007@gmail.com,7011092006,"EXECUTIVE OFFICER, (EKMA BAZAR)",EO,NAGAR PANCHAYAT EKMA BAZAR,NPEBS,47700,5000,590
21437,NIT-02/2022-23 gr no-04,"BOQ for  construction  of  150mm  x  100mm  x 150m  Deep  High Yeild Tubewell,,distribution,connection In Ward No-10  railway line north side. At ekma nagar panchayat saran.","BOQ for  construction  of  150mm  x  100mm  x 150m  Deep  High Yeild Tubewell,,distribution,connection In Ward No-10  railway line north side. At ekma nagar panchayat saran.",2462,1409281.0,INR,INR,2022-04-26T15:40:02.114000+00:00,2022-05-13T09:36:20+00:00,2022-04-26T15:45:47+00:00,"EXECUTIVE OFFICER, (EKMA BAZAR)",EO,NAGAR PANCHAYAT EKMA BAZAR,NPEBS,BLOCK CAMPUS EKMA  SARAN 841208,aninou007@gmail.com,7011092006,"EXECUTIVE OFFICER, (EKMA BAZAR)",EO,NAGAR PANCHAYAT EKMA BAZAR,NPEBS,28200,2500,590
21439,NIT-1-2022/2023_Group-02 JEHANABAD,"Construction of Sustainable Tube-Wells 22-23 (With IM-II Hand Pumps) 33 Nos. 125 mm X 40 mm dia. X 61 m, 12 Nos. 125 mm dia. X 45 m deep GPT and 5 Nos. 125/115mm dia. X 70m drilled tube well with P.C.C. Platform & drain and Soak Pit with defect & liability period of Twelve months  in place of old defunct / Ordinary HP in the water scarce areas for the year 2022-23 under jurisdiction of P.H. Division Jehanabad  in District of Jehanabad.","Construction of Sustainable Tube-Wells 22-23 (With IM-II Hand Pumps) 33 Nos. 125 mm X 40 mm dia. X 61 m, 12 Nos. 125 mm dia. X 45 m deep GPT and 5 Nos. 125/115mm dia. X 70m drilled tube well with P.C.C. Platform & drain and Soak Pit with defect & liability period of Twelve months  in place of old defunct / Ordinary HP in the water scarce areas for the year 2022-23 under jurisdiction of P.H. Division Jehanabad  in District of Jehanabad.",2462,3606900.0,INR,INR,2022-04-26T15:41:15.463000+00:00,2022-05-19T08:59:02+00:00,2022-04-26T15:58:43+00:00,Chandra bhusha,EE,PHED ARWAN,PHED ARWAL,PHED ARWAL,arwalphed@yahoo.in,8544428569,SE(MD MANZOOR NASEER),SE,PHE CIRCLE GAYA,PHED,67000,5000,590
21442,BSMCL-01/2022-23/BANKA/CLUSTER-  05,"EC Approved Sandghats of Banka  (Cluster-05)
Govindpur ghat, Lakhnori ghat & Lakhnori ghat  (MINEABLE QUANTITY  -11752518.75 CFT)","EC Approved Sandghats of Banka  (Cluster-05)
Govindpur ghat, Lakhnori ghat & Lakhnori ghat  (MINEABLE QUANTITY  -11752518.75 CFT)",2598,110644574.0,INR,INR,2022-04-26T15:48:47.591000+00:00,2022-05-06T14:24:34.421000+00:00,2022-04-26T17:12:29+00:00,AKHLAK HUSSAIN,MDO,Bihar State Mining Corporation Ltd,BSMCL,"VIKASH BHAWAN, PATNA",bih.minescorp@gmail.com,9973788610,AKHLAK HUSSAIN,MDO,Bihar State Mining Corporation Ltd,BSMCL,27661144,29500,5900
21445,BSMCL-01/2022-23/BANKA/CLUSTER-  07,"EC Approved Sandghats of Banka  (Cluster-07)
Jitrarpur, Godhiya, Saram & Godhiya, Kunani & Jogi Pahari (MINEABLE QUANTITY  -10453681.25 CFT)","EC Approved Sandghats of Banka  (Cluster-07)
Jitrarpur, Godhiya, Saram & Godhiya, Kunani & Jogi Pahari (MINEABLE QUANTITY  -10453681.25 CFT)",2598,83733107.0,INR,INR,2022-04-26T15:55:55.135000+00:00,2022-05-06T14:09:43.942000+00:00,2022-04-26T17:14:44+00:00,AKHLAK HUSSAIN,MDO,Bihar State Mining Corporation Ltd,BSMCL,"VIKASH BHAWAN, PATNA",bih.minescorp@gmail.com,9973788610,AKHLAK HUSSAIN,MDO,Bihar State Mining Corporation Ltd,BSMCL,20933277,29500,5900
21466,BSMCL-01/2022-23/GAYA/CLUSTER-  29,"EC Approved Sandghats of Gaya  (Cluster-29)
Vishnubigha sand ghat (MINEABLE QUANTITY  -11010913 CFT)","EC Approved Sandghats of Gaya  (Cluster-29)
Vishnubigha sand ghat (MINEABLE QUANTITY  -11010913 CFT)",2598,8711267.0,INR,INR,2022-04-26T18:42:06.946000+00:00,2022-05-06T13:40:21+00:00,2022-04-26T19:33:36+00:00,AKHLAK HUSSAIN,MDO,Bihar State Mining Corporation Ltd,BSMCL,"VIKASH BHAWAN, PATNA",bih.minescorp@gmail.com,9973788610,AKHLAK HUSSAIN,MDO,Bihar State Mining Corporation Ltd,BSMCL,2177817,29500,3540
21470,BSMCL-01/2022-23/GAYA/CLUSTER-  33,"EC Approved Sandghats of Gaya  (Cluster-33)
Banahi sand ghat & Mahuuma sand ghat (MINEABLE QUANTITY  -5061200 CFT)","EC Approved Sandghats of Gaya  (Cluster-33)
Banahi sand ghat & Mahuuma sand ghat (MINEABLE QUANTITY  -5061200 CFT)",2598,5392236.0,INR,INR,2022-04-26T18:50:50.881000+00:00,2022-05-06T14:03:15.684000+00:00,2022-04-26T19:36:13+00:00,AKHLAK HUSSAIN,MDO,Bihar State Mining Corporation Ltd,BSMCL,"VIKASH BHAWAN, PATNA",bih.minescorp@gmail.com,9973788610,AKHLAK HUSSAIN,MDO,Bihar State Mining Corporation Ltd,BSMCL,1348059,29500,590
21488,02/BSBCCL/2022-23 GR04,"CONSTRUCTION OF PROPOSED BUILDING OF PRESS CLUB OF INDIA , JAMUI","CONSTRUCTION OF PROPOSED BUILDING OF PRESS CLUB OF INDIA , JAMUI",2462,8054119.0,INR,INR,2022-04-27T05:40:47.745000+00:00,2022-05-23T10:21:22+00:00,2022-04-27T05:56:53+00:00,DGM BSBCCL MUNGER,DGM BSBCCL MUNGER,BSBCCL SOUTH,BSBCCL MUNGER,"BSBCCL, Hospital Road, Sastri Nagar, Patna 800023",dgmmunger1.bsbccl@gmail.com,9264493037,SANTOSH KUMAR,chief general manager,BSBCCL,BSBCCL PATNA,162000,10000,3540
21494,"01/E/KAN/2022-23, Group No.-01","CONSTRUCTION OF UG DRAIN AND PCC ROAD WORK FROM 
NAVRATAN PUR MAIN ROAD JAGDISH JEE HOUSE TO AMIT KUMAR HOUSE Under Ward No-31 
Of P.M.C. Patna.","CONSTRUCTION OF UG DRAIN AND PCC ROAD WORK FROM 
NAVRATAN PUR MAIN ROAD JAGDISH JEE HOUSE TO AMIT KUMAR HOUSE Under Ward No-31 
Of P.M.C. Patna.",2462,662500.0,INR,INR,2022-04-27T09:58:20.254000+00:00,2022-10-15T07:00:30+00:00,2022-04-27T10:14:37+00:00,"Aashish Prasad, Executive Engineer",EXECUETIVE ENGINEER,"Kankarbagh Division,Patna Municipal Corporation,Patna",EEKANPMC,"Tempo Stand,Kankarbagh,Patna-20",kankarbaghworkdiv@gmail.com,9102804604,"Aashish Prasad,EXECUETIVE ENGINEER",EXECUETIVE ENGINEER,"Kankarbagh Division,Patna Municipal Corporation,Patna",KANKDIVPMC,13300,1250,590
21495,"01/E/KAN/2022-23, Group No.-02","CONSTRUCTION OF P.C.C ROAD AND U.G. DRAIN WORK FROM NAVRATAN 
PUR MAIN ROAD SIYA RAM SINGH JEE HOUSE TO SURENDRA JEE HOUSE Under Ward No-31 Of 
P.M.C. Patna.","CONSTRUCTION OF P.C.C ROAD AND U.G. DRAIN WORK FROM NAVRATAN 
PUR MAIN ROAD SIYA RAM SINGH JEE HOUSE TO SURENDRA JEE HOUSE Under Ward No-31 Of 
P.M.C. Patna.",2462,653100.0,INR,INR,2022-04-27T10:15:17.920000+00:00,2022-10-15T07:07:23+00:00,2022-04-27T10:20:56+00:00,"Aashish Prasad, Executive Engineer",EXECUETIVE ENGINEER,"Kankarbagh Division,Patna Municipal Corporation,Patna",EEKANPMC,"Tempo Stand,Kankarbagh,Patna-20",kankarbaghworkdiv@gmail.com,9102804604,"Aashish Prasad,EXECUETIVE ENGINEER",EXECUETIVE ENGINEER,"Kankarbagh Division,Patna Municipal Corporation,Patna",KANKDIVPMC,13100,1250,590
21496,"01/E/KAN/2022-23, Group No.-03","CONSTRUCTION OF U/G DRAIN & P.C.C ROAD WORK FROM POSTAL 
PARK ROAD NO-1 AZAD MEMORIAL SCHOOL IN FRONT LANE ARJUN KUMAR SINGH HOUSE TO 
GUJI SAW HOUSE P.M .C PATNA UNDER WARD NO-31 Of P.M.C. Patna.","CONSTRUCTION OF U/G DRAIN & P.C.C ROAD WORK FROM POSTAL 
PARK ROAD NO-1 AZAD MEMORIAL SCHOOL IN FRONT LANE ARJUN KUMAR SINGH HOUSE TO 
GUJI SAW HOUSE P.M .C PATNA UNDER WARD NO-31 Of P.M.C. Patna.",2462,577690.0,INR,INR,2022-04-27T10:21:36.657000+00:00,2022-06-23T08:46:58+00:00,2022-04-27T10:25:05+00:00,"Aashish Prasad, Executive Engineer",EXECUETIVE ENGINEER,"Kankarbagh Division,Patna Municipal Corporation,Patna",EEKANPMC,"Tempo Stand,Kankarbagh,Patna-20",kankarbaghworkdiv@gmail.com,9102804604,"Aashish Prasad,EXECUETIVE ENGINEER",EXECUETIVE ENGINEER,"Kankarbagh Division,Patna Municipal Corporation,Patna",KANKDIVPMC,11600,1250,590
21497,"01/E/KAN/2022-23, Group No.-04","- CONSTRUCTION OF UG DRAIN AND PCC ROAD WORK FROM SORANGPUR DEVI 
ASTHAN SOUTH LANE NARESH JEE HOUSE TO SANJANY JEE HOUSE Under Ward No-31 Of P.M.C. Patna.","- CONSTRUCTION OF UG DRAIN AND PCC ROAD WORK FROM SORANGPUR DEVI 
ASTHAN SOUTH LANE NARESH JEE HOUSE TO SANJANY JEE HOUSE Under Ward No-31 Of P.M.C. Patna.",2462,432000.0,INR,INR,2022-04-27T10:27:39.332000+00:00,2022-05-15T07:10:54+00:00,2022-04-27T10:33:14+00:00,"Aashish Prasad, Executive Engineer",EXECUETIVE ENGINEER,"Kankarbagh Division,Patna Municipal Corporation,Patna",EEKANPMC,"Tempo Stand,Kankarbagh,Patna-20",kankarbaghworkdiv@gmail.com,9102804604,"Aashish Prasad,EXECUETIVE ENGINEER",EXECUETIVE ENGINEER,"Kankarbagh Division,Patna Municipal Corporation,Patna",KANKDIVPMC,8700,750,590
21498,"01/E/KAN/2022-23, Group No.-05","CONSTRUCTION OF P.C.C ROAD AND U.G. DRAIN WORK FROM SORANGPUR 
DEVI ASTHAN SOUTH LANE KALLU SAW SHOP TO SONA SADAN P.M .C PATNA UNDER WARD NO-31.","CONSTRUCTION OF P.C.C ROAD AND U.G. DRAIN WORK FROM SORANGPUR 
DEVI ASTHAN SOUTH LANE KALLU SAW SHOP TO SONA SADAN P.M .C PATNA UNDER WARD NO-31.",2462,671900.0,INR,INR,2022-04-27T10:37:31.602000+00:00,2023-01-28T07:39:42+00:00,2022-04-27T10:42:38+00:00,"Aashish Prasad, Executive Engineer",EXECUETIVE ENGINEER,"Kankarbagh Division,Patna Municipal Corporation,Patna",EEKANPMC,"Tempo Stand,Kankarbagh,Patna-20",kankarbaghworkdiv@gmail.com,9102804604,"Aashish Prasad,EXECUETIVE ENGINEER",EXECUETIVE ENGINEER,"Kankarbagh Division,Patna Municipal Corporation,Patna",KANKDIVPMC,13500,1250,590
